shipment_id,order_id,dispatch_center_id,carrier_id,dispatch_date,shipped_date,promised_delivery_date,actual_delivery_date,delivery_status,delivery_days,delay_days
1230,1230,7,4,2024-06-17,2024-06-17,2024-06-19,2024-06-20,Delayed,3,1
1231,1231,7,2,2024-05-18,2024-05-18,2024-05-20,2024-05-20,On-Time,2,0
1232,1232,7,4,2024-06-28,2024-06-28,2024-06-30,2024-06-30,On-Time,2,0
1233,1233,8,4,2024-04-11,2024-04-11,2024-04-12,2024-04-12,On-Time,1,0
1234,1234,7,1,2024-04-20,2024-04-20,2024-04-23,2024-04-27,Delayed,7,4
1235,1235,1,2,2024-04-24,2024-04-24,2024-04-26,2024-04-26,On-Time,2,0
1236,1236,2,1,2024-04-05,2024-04-05,2024-04-07,,Cancelled,0,0
1237,1237,7,1,2024-04-26,2024-04-26,2024-04-29,2024-04-29,On-Time,3,0
1238,1238,2,1,2024-05-05,2024-05-05,2024-05-08,2024-05-08,On-Time,3,0
1239,1239,2,3,2024-04-03,2024-04-03,2024-04-06,2024-04-06,On-Time,3,0
1240,1240,1,2,2024-06-10,2024-06-10,2024-06-12,2024-06-12,On-Time,2,0
1241,1241,1,5,2024-04-13,2024-04-13,2024-04-18,,Cancelled,0,0
1242,1242,5,3,2024-06-08,2024-06-08,2024-06-12,2024-06-12,On-Time,4,0
1243,1243,3,2,2024-06-01,2024-06-01,2024-06-03,2024-06-03,On-Time,2,0
1244,1244,4,1,2024-04-12,2024-04-12,2024-04-15,2024-04-15,On-Time,3,0
1245,1245,1,1,2024-05-18,2024-05-18,2024-05-21,2024-05-21,On-Time,3,0
1246,1246,6,3,2024-05-13,2024-05-13,2024-05-16,2024-05-16,On-Time,3,0
1247,1247,2,2,2024-05-22,2024-05-22,2024-05-24,2024-05-24,On-Time,2,0
1248,1248,1,3,2024-06-30,2024-06-30,2024-07-03,2024-07-03,On-Time,3,0
1249,1249,4,3,2024-06-03,2024-06-03,2024-06-07,2024-06-07,On-Time,4,0
1250,1250,1,5,2024-06-27,2024-06-27,2024-07-01,2024-07-01,On-Time,4,0
1251,1251,1,5,2024-04-02,2024-04-02,2024-04-07,2024-04-07,On-Time,5,0
1252,1252,1,1,2024-04-12,2024-04-12,2024-04-14,2024-04-14,On-Time,2,0
1253,1253,7,2,2024-05-12,2024-05-12,2024-05-13,2024-05-13,On-Time,1,0
1254,1254,1,4,2024-05-11,2024-05-11,2024-05-12,2024-05-12,On-Time,1,0
1255,1255,6,2,2024-04-28,2024-04-28,2024-04-29,2024-04-29,On-Time,1,0
1256,1256,2,2,2024-05-12,2024-05-12,2024-05-13,2024-05-13,On-Time,1,0
1257,1257,5,5,2024-06-15,2024-06-15,2024-06-20,2024-06-20,On-Time,5,0
1258,1258,5,2,2024-05-09,2024-05-09,2024-05-10,2024-05-10,On-Time,1,0
1259,1259,8,1,2024-05-24,2024-05-24,2024-05-27,2024-05-27,On-Time,3,0
1260,1260,7,3,2024-07-02,2024-07-02,2024-07-05,2024-07-05,On-Time,3,0
1261,1261,8,3,2024-05-06,2024-05-06,2024-05-10,2024-05-10,On-Time,4,0
1262,1262,1,3,2024-06-19,2024-06-19,2024-06-23,2024-06-23,On-Time,4,0
1263,1263,6,3,2024-05-27,2024-05-27,2024-05-31,2024-06-02,Delayed,6,2
1264,1264,1,3,2024-06-14,2024-06-14,2024-06-18,2024-06-18,On-Time,4,0
1265,1265,4,4,2024-05-09,2024-05-09,2024-05-10,2024-05-10,On-Time,1,0
1266,1266,3,3,2024-06-20,2024-06-20,2024-06-24,2024-06-24,On-Time,4,0
1267,1267,6,3,2024-05-03,2024-05-03,2024-05-07,2024-05-07,On-Time,4,0
1268,1268,4,5,2024-05-27,2024-05-27,2024-05-31,2024-05-31,On-Time,4,0
1269,1269,4,4,2024-05-16,2024-05-16,2024-05-18,2024-05-18,On-Time,2,0
1270,1270,1,3,2024-05-07,2024-05-07,2024-05-10,2024-05-10,On-Time,3,0
1271,1271,2,4,2024-05-19,2024-05-19,2024-05-21,2024-05-21,On-Time,2,0
1272,1272,6,1,2024-05-01,2024-05-01,2024-05-03,,Cancelled,0,0
1273,1273,5,5,2024-05-12,2024-05-12,2024-05-17,2024-05-17,On-Time,5,0
1274,1274,7,4,2024-04-17,2024-04-17,2024-04-19,2024-04-19,On-Time,2,0
1275,1275,6,5,2024-05-31,2024-05-31,2024-06-04,2024-06-04,On-Time,4,0
1276,1276,3,1,2024-05-11,2024-05-11,2024-05-14,2024-05-17,Delayed,6,3
1277,1277,4,1,2024-04-30,2024-04-30,2024-05-02,2024-05-02,On-Time,2,0
1278,1278,6,1,2024-06-13,2024-06-13,2024-06-15,2024-06-15,On-Time,2,0
1279,1279,3,4,2024-06-26,2024-06-26,2024-06-27,2024-06-27,On-Time,1,0
1280,1280,3,3,2024-04-22,2024-04-22,2024-04-25,,Cancelled,0,0
1281,1281,5,5,2024-04-28,2024-04-28,2024-05-03,2024-05-07,Delayed,9,4
1282,1282,8,4,2024-05-17,2024-05-17,2024-05-18,2024-05-18,On-Time,1,0
1283,1283,6,1,2024-06-08,2024-06-08,2024-06-11,2024-06-11,On-Time,3,0
1284,1284,3,4,2024-05-18,2024-05-18,2024-05-20,2024-05-20,On-Time,2,0
1285,1285,6,4,2024-04-20,2024-04-20,2024-04-21,2024-04-21,On-Time,1,0
1286,1286,7,1,2024-05-21,2024-05-21,2024-05-23,2024-05-23,On-Time,2,0
1287,1287,6,1,2024-04-20,2024-04-20,2024-04-23,2024-04-23,On-Time,3,0
1288,1288,1,2,2024-06-27,2024-06-27,2024-06-28,2024-06-28,On-Time,1,0
1289,1289,6,2,2024-05-09,2024-05-09,2024-05-10,2024-05-10,On-Time,1,0
1290,1290,1,4,2024-04-16,2024-04-16,2024-04-17,2024-04-17,On-Time,1,0
1291,1291,1,1,2024-06-18,2024-06-18,2024-06-21,2024-06-21,On-Time,3,0
1292,1292,3,2,2024-04-07,2024-04-07,2024-04-08,,Cancelled,0,0
1293,1293,2,3,2024-04-07,2024-04-07,2024-04-11,2024-04-11,On-Time,4,0
1294,1294,8,2,2024-06-16,2024-06-16,2024-06-17,2024-06-19,Delayed,3,2
1295,1295,2,3,2024-05-11,2024-05-11,2024-05-14,,Cancelled,0,0
1296,1296,2,5,2024-05-31,2024-05-31,2024-06-05,2024-06-05,On-Time,5,0
1297,1297,6,1,2024-05-05,2024-05-05,2024-05-08,2024-05-08,On-Time,3,0
1298,1298,6,5,2024-04-17,2024-04-17,2024-04-22,2024-04-22,On-Time,5,0
1299,1299,5,1,2024-05-09,2024-05-09,2024-05-12,2024-05-12,On-Time,3,0
1300,1300,6,3,2024-04-23,2024-04-23,2024-04-26,2024-04-29,Delayed,6,3
1301,1301,6,3,2024-05-31,2024-05-31,2024-06-03,2024-06-03,On-Time,3,0
1302,1302,6,3,2024-06-18,2024-06-18,2024-06-21,2024-06-21,On-Time,3,0
1303,1303,6,3,2024-05-03,2024-05-03,2024-05-07,2024-05-11,Delayed,8,4
1304,1304,6,2,2024-05-29,2024-05-29,2024-05-31,2024-05-31,On-Time,2,0
1305,1305,1,4,2024-06-09,2024-06-09,2024-06-11,2024-06-11,On-Time,2,0
1306,1306,6,5,2024-06-08,2024-06-08,2024-06-12,2024-06-12,On-Time,4,0
1307,1307,7,2,2024-04-06,2024-04-06,2024-04-07,2024-04-07,On-Time,1,0
1308,1308,8,1,2024-05-28,2024-05-28,2024-05-31,2024-05-31,On-Time,3,0
1309,1309,7,4,2024-05-07,2024-05-07,2024-05-08,2024-05-08,On-Time,1,0
1310,1310,6,1,2024-06-30,2024-06-30,2024-07-03,2024-07-03,On-Time,3,0
1311,1311,6,2,2024-05-12,2024-05-12,2024-05-13,2024-05-13,On-Time,1,0
1312,1312,4,3,2024-05-03,2024-05-03,2024-05-06,2024-05-06,On-Time,3,0
1313,1313,1,5,2024-06-12,2024-06-12,2024-06-17,,Cancelled,0,0
1314,1314,3,3,2024-05-21,2024-05-21,2024-05-25,2024-05-25,On-Time,4,0
1315,1315,7,2,2024-05-29,2024-05-29,2024-05-30,2024-05-30,On-Time,1,0
1316,1316,2,3,2024-04-18,2024-04-18,2024-04-21,2024-04-21,On-Time,3,0
1317,1317,1,5,2024-06-25,2024-06-25,2024-06-30,2024-06-30,On-Time,5,0
1318,1318,1,3,2024-04-15,2024-04-15,2024-04-18,2024-04-18,On-Time,3,0
1319,1319,5,1,2024-04-24,2024-04-24,2024-04-27,2024-04-27,On-Time,3,0
1320,1320,5,2,2024-05-30,2024-05-30,2024-06-01,2024-06-03,Delayed,4,2
1321,1321,8,4,2024-06-26,2024-06-26,2024-06-28,2024-06-28,On-Time,2,0
1322,1322,8,3,2024-06-09,2024-06-09,2024-06-12,2024-06-14,Delayed,5,2
1323,1323,6,3,2024-06-08,2024-06-08,2024-06-12,2024-06-12,On-Time,4,0
1324,1324,7,5,2024-04-30,2024-04-30,2024-05-05,2024-05-05,On-Time,5,0
1325,1325,1,3,2024-05-27,2024-05-27,2024-05-31,2024-05-31,On-Time,4,0
1326,1326,1,2,2024-04-24,2024-04-24,2024-04-26,2024-04-26,On-Time,2,0
1327,1327,6,5,2024-05-10,2024-05-10,2024-05-15,2024-05-15,On-Time,5,0
1328,1328,1,1,2024-05-01,2024-05-01,2024-05-03,2024-05-03,On-Time,2,0
1329,1329,8,5,2024-06-30,2024-06-30,2024-07-05,2024-07-05,On-Time,5,0
1330,1330,7,4,2024-05-21,2024-05-21,2024-05-23,2024-05-23,On-Time,2,0
1331,1331,6,2,2024-04-25,2024-04-25,2024-04-26,,Cancelled,0,0
1332,1332,6,1,2024-04-27,2024-04-27,2024-04-30,2024-04-30,On-Time,3,0
1333,1333,7,4,2024-06-28,2024-06-28,2024-06-29,2024-06-29,On-Time,1,0
1334,1334,1,4,2024-06-12,2024-06-12,2024-06-14,2024-06-16,Delayed,4,2
1335,1335,8,5,2024-04-19,2024-04-19,2024-04-24,2024-04-28,Delayed,9,4
1336,1336,6,1,2024-06-11,2024-06-11,2024-06-13,2024-06-13,On-Time,2,0
1337,1337,1,5,2024-06-04,2024-06-04,2024-06-08,2024-06-08,On-Time,4,0
1338,1338,8,2,2024-04-04,2024-04-04,2024-04-06,2024-04-06,On-Time,2,0
1339,1339,3,1,2024-04-03,2024-04-03,2024-04-06,2024-04-06,On-Time,3,0
1340,1340,4,5,2024-05-14,2024-05-14,2024-05-19,2024-05-19,On-Time,5,0
1341,1341,4,1,2024-06-20,2024-06-20,2024-06-22,2024-06-22,On-Time,2,0
1342,1342,7,5,2024-04-14,2024-04-14,2024-04-19,2024-04-20,Delayed,6,1
1343,1343,6,5,2024-06-30,2024-06-30,2024-07-04,2024-07-06,Delayed,6,2
1344,1344,5,3,2024-07-01,2024-07-01,2024-07-05,2024-07-05,On-Time,4,0
1345,1345,7,2,2024-04-10,2024-04-10,2024-04-11,2024-04-12,Delayed,2,1
1346,1346,1,4,2024-04-22,2024-04-22,2024-04-24,2024-04-24,On-Time,2,0
1347,1347,6,1,2024-05-03,2024-05-03,2024-05-05,2024-05-08,Delayed,5,3
1348,1348,2,1,2024-05-20,2024-05-20,2024-05-22,2024-05-22,On-Time,2,0
1349,1349,5,1,2024-06-05,2024-06-05,2024-06-07,2024-06-07,On-Time,2,0
1350,1350,6,5,2024-05-14,2024-05-14,2024-05-18,2024-05-18,On-Time,4,0
1351,1351,1,5,2024-05-17,2024-05-17,2024-05-21,2024-05-23,Delayed,6,2
1352,1352,3,1,2024-04-19,2024-04-19,2024-04-21,2024-04-21,On-Time,2,0
1353,1353,1,4,2024-06-18,2024-06-18,2024-06-20,2024-06-20,On-Time,2,0
1354,1354,4,5,2024-04-30,2024-04-30,2024-05-04,2024-05-04,On-Time,4,0
1355,1355,4,1,2024-06-10,2024-06-10,2024-06-13,2024-06-13,On-Time,3,0
1356,1356,8,3,2024-06-16,2024-06-16,2024-06-19,2024-06-19,On-Time,3,0
1357,1357,1,2,2024-04-24,2024-04-24,2024-04-25,2024-04-25,On-Time,1,0
1358,1358,2,4,2024-05-06,2024-05-06,2024-05-07,2024-05-07,On-Time,1,0
1359,1359,1,2,2024-06-28,2024-06-28,2024-06-29,2024-06-29,On-Time,1,0
1360,1360,2,3,2024-06-24,2024-06-24,2024-06-28,2024-06-28,On-Time,4,0
1361,1361,7,3,2024-04-29,2024-04-29,2024-05-03,2024-05-03,On-Time,4,0
1362,1362,4,4,2024-05-15,2024-05-15,2024-05-16,2024-05-16,On-Time,1,0
1363,1363,2,2,2024-04-17,2024-04-17,2024-04-19,2024-04-19,On-Time,2,0
1364,1364,6,4,2024-05-14,2024-05-14,2024-05-16,2024-05-16,On-Time,2,0
1365,1365,6,5,2024-04-17,2024-04-17,2024-04-21,2024-04-21,On-Time,4,0
1366,1366,4,4,2024-06-12,2024-06-12,2024-06-13,2024-06-17,Delayed,5,4
1367,1367,8,4,2024-04-22,2024-04-22,2024-04-23,2024-04-23,On-Time,1,0
1368,1368,6,2,2024-05-05,2024-05-05,2024-05-06,2024-05-06,On-Time,1,0
1369,1369,4,5,2024-06-27,2024-06-27,2024-07-02,2024-07-02,On-Time,5,0
1370,1370,3,4,2024-06-29,2024-06-29,2024-07-01,2024-07-01,On-Time,2,0
1371,1371,5,4,2024-05-20,2024-05-20,2024-05-21,2024-05-22,Delayed,2,1
1372,1372,6,5,2024-04-29,2024-04-29,2024-05-03,2024-05-03,On-Time,4,0
1373,1373,1,5,2024-06-11,2024-06-11,2024-06-16,2024-06-16,On-Time,5,0
1374,1374,2,2,2024-04-30,2024-04-30,2024-05-02,2024-05-02,On-Time,2,0
1375,1375,8,2,2024-05-12,2024-05-12,2024-05-14,2024-05-16,Delayed,4,2
1376,1376,4,4,2024-06-07,2024-06-07,2024-06-09,,Cancelled,0,0
1377,1377,4,5,2024-07-02,2024-07-02,2024-07-06,2024-07-06,On-Time,4,0
1378,1378,6,5,2024-05-29,2024-05-29,2024-06-02,2024-06-02,On-Time,4,0
1379,1379,5,4,2024-06-30,2024-06-30,2024-07-02,2024-07-02,On-Time,2,0
1380,1380,2,4,2024-06-10,2024-06-10,2024-06-12,2024-06-12,On-Time,2,0
1381,1381,1,3,2024-04-03,2024-04-03,2024-04-06,2024-04-06,On-Time,3,0
1382,1382,6,1,2024-06-29,2024-06-29,2024-07-02,2024-07-02,On-Time,3,0
1383,1383,5,4,2024-04-19,2024-04-19,2024-04-21,2024-04-22,Delayed,3,1
1384,1384,4,3,2024-05-28,2024-05-28,2024-06-01,2024-06-05,Delayed,8,4
1385,1385,8,4,2024-04-09,2024-04-09,2024-04-11,2024-04-11,On-Time,2,0
1386,1386,8,1,2024-04-10,2024-04-10,2024-04-13,2024-04-14,Delayed,4,1
1387,1387,2,1,2024-06-13,2024-06-13,2024-06-16,2024-06-16,On-Time,3,0
1388,1388,3,5,2024-06-19,2024-06-19,2024-06-23,2024-06-23,On-Time,4,0
1389,1389,6,2,2024-04-23,2024-04-23,2024-04-25,2024-04-25,On-Time,2,0
1390,1390,1,2,2024-05-29,2024-05-29,2024-05-30,2024-05-30,On-Time,1,0
1391,1391,5,4,2024-05-22,2024-05-22,2024-05-24,2024-05-24,On-Time,2,0
1392,1392,6,5,2024-05-10,2024-05-10,2024-05-15,2024-05-15,On-Time,5,0
1393,1393,1,3,2024-05-16,2024-05-16,2024-05-19,2024-05-19,On-Time,3,0
1394,1394,1,1,2024-05-19,2024-05-19,2024-05-22,2024-05-22,On-Time,3,0
1395,1395,5,2,2024-05-24,2024-05-24,2024-05-26,2024-05-26,On-Time,2,0
1396,1396,4,1,2024-04-08,2024-04-08,2024-04-11,2024-04-11,On-Time,3,0
1397,1397,3,5,2024-06-05,2024-06-05,2024-06-09,2024-06-09,On-Time,4,0
1398,1398,7,3,2024-04-11,2024-04-11,2024-04-14,2024-04-16,Delayed,5,2
1399,1399,2,3,2024-06-12,2024-06-12,2024-06-15,2024-06-17,Delayed,5,2
1400,1400,1,5,2024-04-21,2024-04-21,2024-04-25,2024-04-25,On-Time,4,0
1401,1401,1,3,2024-05-09,2024-05-09,2024-05-13,,Cancelled,0,0
1402,1402,6,5,2024-06-16,2024-06-16,2024-06-20,2024-06-20,On-Time,4,0
1403,1403,6,5,2024-05-05,2024-05-05,2024-05-09,2024-05-09,On-Time,4,0
1404,1404,2,2,2024-05-24,2024-05-24,2024-05-26,2024-05-26,On-Time,2,0
1405,1405,1,4,2024-06-20,2024-06-20,2024-06-21,2024-06-21,On-Time,1,0
1406,1406,2,3,2024-06-28,2024-06-28,2024-07-01,2024-07-01,On-Time,3,0
1407,1407,6,5,2024-04-15,2024-04-15,2024-04-20,2024-04-20,On-Time,5,0
1408,1408,8,3,2024-05-17,2024-05-17,2024-05-20,2024-05-21,Delayed,4,1
1409,1409,7,5,2024-04-24,2024-04-24,2024-04-28,2024-04-28,On-Time,4,0
1410,1410,3,1,2024-04-22,2024-04-22,2024-04-25,2024-04-25,On-Time,3,0
1411,1411,6,3,2024-04-28,2024-04-28,2024-05-02,2024-05-02,On-Time,4,0
1412,1412,6,4,2024-05-26,2024-05-26,2024-05-28,2024-05-28,On-Time,2,0
1413,1413,3,4,2024-06-02,2024-06-02,2024-06-04,2024-06-04,On-Time,2,0
1414,1414,4,4,2024-06-23,2024-06-23,2024-06-24,2024-06-24,On-Time,1,0
1415,1415,4,2,2024-05-15,2024-05-15,2024-05-17,2024-05-17,On-Time,2,0
1416,1416,7,3,2024-05-12,2024-05-12,2024-05-15,2024-05-15,On-Time,3,0
1417,1417,4,3,2024-05-31,2024-05-31,2024-06-03,,Cancelled,0,0
1418,1418,6,4,2024-05-23,2024-05-23,2024-05-25,2024-05-25,On-Time,2,0
1419,1419,3,3,2024-06-05,2024-06-05,2024-06-08,2024-06-08,On-Time,3,0
1420,1420,1,2,2024-04-23,2024-04-23,2024-04-24,2024-04-24,On-Time,1,0
1421,1421,2,1,2024-05-13,2024-05-13,2024-05-16,2024-05-16,On-Time,3,0
1422,1422,6,5,2024-04-20,2024-04-20,2024-04-25,2024-04-26,Delayed,6,1
1423,1423,7,4,2024-05-30,2024-05-30,2024-06-01,2024-06-01,On-Time,2,0
1424,1424,7,3,2024-06-19,2024-06-19,2024-06-22,2024-06-22,On-Time,3,0
1425,1425,1,4,2024-05-15,2024-05-15,2024-05-17,2024-05-17,On-Time,2,0
1426,1426,1,2,2024-04-30,2024-04-30,2024-05-02,2024-05-02,On-Time,2,0
1427,1427,1,3,2024-05-23,2024-05-23,2024-05-26,2024-05-26,On-Time,3,0
1428,1428,1,4,2024-04-07,2024-04-07,2024-04-09,2024-04-11,Delayed,4,2
1429,1429,8,3,2024-06-28,2024-06-28,2024-07-02,2024-07-02,On-Time,4,0
1430,1430,1,3,2024-05-01,2024-05-01,2024-05-05,2024-05-05,On-Time,4,0
1431,1431,4,3,2024-06-03,2024-06-03,2024-06-06,2024-06-06,On-Time,3,0
1432,1432,7,5,2024-04-14,2024-04-14,2024-04-18,,Cancelled,0,0
1433,1433,3,2,2024-06-18,2024-06-18,2024-06-19,2024-06-19,On-Time,1,0
1434,1434,1,1,2024-04-06,2024-04-06,2024-04-08,2024-04-08,On-Time,2,0
1435,1435,6,2,2024-06-18,2024-06-18,2024-06-20,2024-06-21,Delayed,3,1
1436,1436,1,4,2024-06-26,2024-06-26,2024-06-28,2024-06-28,On-Time,2,0
1437,1437,1,5,2024-06-30,2024-06-30,2024-07-05,2024-07-05,On-Time,5,0
1438,1438,7,5,2024-04-06,2024-04-06,2024-04-10,2024-04-10,On-Time,4,0
1439,1439,1,2,2024-06-02,2024-06-02,2024-06-03,2024-06-03,On-Time,1,0
1440,1440,1,1,2024-04-28,2024-04-28,2024-05-01,2024-05-01,On-Time,3,0
1441,1441,1,4,2024-04-27,2024-04-27,2024-04-28,2024-04-28,On-Time,1,0
1442,1442,1,2,2024-06-18,2024-06-18,2024-06-20,2024-06-20,On-Time,2,0
1443,1443,3,3,2024-06-28,2024-06-28,2024-07-02,2024-07-02,On-Time,4,0
1444,1444,7,5,2024-04-05,2024-04-05,2024-04-10,2024-04-10,On-Time,5,0
1445,1445,1,5,2024-04-02,2024-04-02,2024-04-07,2024-04-07,On-Time,5,0
1446,1446,6,1,2024-05-12,2024-05-12,2024-05-15,2024-05-15,On-Time,3,0
1447,1447,8,5,2024-05-26,2024-05-26,2024-05-31,2024-05-31,On-Time,5,0
1448,1448,6,1,2024-05-25,2024-05-25,2024-05-27,2024-05-27,On-Time,2,0
1449,1449,1,1,2024-04-16,2024-04-16,2024-04-18,2024-04-18,On-Time,2,0
1450,1450,1,2,2024-05-05,2024-05-05,2024-05-06,2024-05-06,On-Time,1,0
1451,1451,4,3,2024-04-18,2024-04-18,2024-04-21,2024-04-21,On-Time,3,0
1452,1452,4,4,2024-04-25,2024-04-25,2024-04-26,2024-04-29,Delayed,4,3
1453,1453,6,4,2024-06-21,2024-06-21,2024-06-23,2024-06-24,Delayed,3,1
1454,1454,6,5,2024-06-24,2024-06-24,2024-06-28,2024-06-28,On-Time,4,0
1455,1455,4,5,2024-04-29,2024-04-29,2024-05-03,2024-05-03,On-Time,4,0
1456,1456,1,4,2024-05-06,2024-05-06,2024-05-07,2024-05-07,On-Time,1,0
1457,1457,4,4,2024-06-21,2024-06-21,2024-06-23,2024-06-23,On-Time,2,0
1458,1458,8,3,2024-05-15,2024-05-15,2024-05-18,,Cancelled,0,0
1459,1459,7,4,2024-04-19,2024-04-19,2024-04-21,2024-04-21,On-Time,2,0
1460,1460,1,3,2024-05-26,2024-05-26,2024-05-29,2024-05-29,On-Time,3,0
1461,1461,6,3,2024-05-13,2024-05-13,2024-05-16,2024-05-16,On-Time,3,0
1462,1462,6,4,2024-04-03,2024-04-03,2024-04-05,2024-04-05,On-Time,2,0
1463,1463,5,3,2024-05-11,2024-05-11,2024-05-14,2024-05-14,On-Time,3,0
1464,1464,2,2,2024-04-23,2024-04-23,2024-04-25,2024-04-25,On-Time,2,0
1465,1465,6,1,2024-06-02,2024-06-02,2024-06-04,,Cancelled,0,0
1466,1466,3,1,2024-06-14,2024-06-14,2024-06-17,2024-06-21,Delayed,7,4
1467,1467,6,4,2024-06-04,2024-06-04,2024-06-05,2024-06-05,On-Time,1,0
1468,1468,2,2,2024-06-01,2024-06-01,2024-06-03,2024-06-03,On-Time,2,0
1469,1469,1,4,2024-04-23,2024-04-23,2024-04-25,2024-04-25,On-Time,2,0
1470,1470,5,1,2024-06-14,2024-06-14,2024-06-17,2024-06-17,On-Time,3,0
1471,1471,1,4,2024-04-04,2024-04-04,2024-04-06,2024-04-06,On-Time,2,0
1472,1472,7,4,2024-05-02,2024-05-02,2024-05-04,2024-05-04,On-Time,2,0
1473,1473,8,1,2024-05-15,2024-05-15,2024-05-18,2024-05-18,On-Time,3,0
1474,1474,2,2,2024-05-17,2024-05-17,2024-05-18,2024-05-18,On-Time,1,0
1475,1475,6,2,2024-05-21,2024-05-21,2024-05-23,2024-05-24,Delayed,3,1
1476,1476,5,3,2024-04-08,2024-04-08,2024-04-11,2024-04-11,On-Time,3,0
1477,1477,6,2,2024-04-28,2024-04-28,2024-04-29,2024-04-29,On-Time,1,0
1478,1478,5,4,2024-05-27,2024-05-27,2024-05-29,2024-05-29,On-Time,2,0
1479,1479,6,1,2024-04-25,2024-04-25,2024-04-28,2024-04-28,On-Time,3,0
1480,1480,5,5,2024-04-06,2024-04-06,2024-04-11,2024-04-11,On-Time,5,0
1481,1481,1,1,2024-06-12,2024-06-12,2024-06-14,2024-06-14,On-Time,2,0
1482,1482,6,4,2024-05-09,2024-05-09,2024-05-11,2024-05-11,On-Time,2,0
1483,1483,6,5,2024-04-29,2024-04-29,2024-05-03,,Cancelled,0,0
1484,1484,7,5,2024-04-19,2024-04-19,2024-04-23,2024-04-23,On-Time,4,0
1485,1485,7,3,2024-06-30,2024-06-30,2024-07-03,2024-07-03,On-Time,3,0
1486,1486,8,2,2024-05-23,2024-05-23,2024-05-24,2024-05-24,On-Time,1,0
1487,1487,4,2,2024-06-28,2024-06-28,2024-06-29,2024-06-29,On-Time,1,0
1488,1488,1,2,2024-04-24,2024-04-24,2024-04-25,2024-04-25,On-Time,1,0
1489,1489,6,2,2024-04-02,2024-04-02,2024-04-04,2024-04-04,On-Time,2,0
1490,1490,2,3,2024-04-14,2024-04-14,2024-04-17,2024-04-17,On-Time,3,0
1491,1491,8,4,2024-08-07,2024-08-07,2024-08-09,,Cancelled,0,0
1492,1492,2,4,2024-07-06,2024-07-06,2024-07-08,,Cancelled,0,0
1493,1493,5,4,2024-08-24,2024-08-24,2024-08-25,2024-08-25,On-Time,1,0
1494,1494,6,3,2024-07-10,2024-07-10,2024-07-13,2024-07-25,Delayed,15,12
1495,1495,6,3,2024-09-03,2024-09-03,2024-09-06,2024-09-06,On-Time,3,0
1496,1496,6,1,2024-07-18,2024-07-18,2024-07-21,2024-07-29,Delayed,11,8
1497,1497,3,5,2024-08-27,2024-08-27,2024-09-01,2024-09-10,Delayed,14,9
1498,1498,5,3,2024-09-05,2024-09-05,2024-09-09,2024-09-09,On-Time,4,0
1499,1499,3,5,2024-09-17,2024-09-17,2024-09-21,2024-10-03,Delayed,16,12
1500,1500,5,2,2024-08-25,2024-08-25,2024-08-26,2024-08-26,On-Time,1,0
1501,1501,6,1,2024-07-17,2024-07-17,2024-07-20,2024-08-03,Delayed,17,14
1502,1502,4,3,2024-09-30,2024-09-30,2024-10-04,2024-10-07,Delayed,7,3
1503,1503,8,1,2024-10-01,2024-10-01,2024-10-04,2024-10-07,Delayed,6,3
1504,1504,8,1,2024-07-15,2024-07-15,2024-07-18,2024-07-18,On-Time,3,0
1505,1505,1,1,2024-09-17,2024-09-17,2024-09-19,2024-09-19,On-Time,2,0
1506,1506,1,4,2024-08-23,2024-08-23,2024-08-25,2024-08-25,On-Time,2,0
1507,1507,4,4,2024-09-30,2024-09-30,2024-10-02,2024-10-02,On-Time,2,0
1508,1508,5,1,2024-07-31,2024-07-31,2024-08-02,2024-08-03,Delayed,3,1
1509,1509,2,4,2024-09-01,2024-09-01,2024-09-02,2024-09-08,Delayed,7,6
1510,1510,4,4,2024-07-07,2024-07-07,2024-07-08,2024-07-08,On-Time,1,0
1511,1511,2,2,2024-09-10,2024-09-10,2024-09-12,2024-09-14,Delayed,4,2
1512,1512,6,5,2024-07-10,2024-07-10,2024-07-14,2024-07-26,Delayed,16,12
1513,1513,1,1,2024-09-21,2024-09-21,2024-09-24,2024-09-25,Delayed,4,1
1514,1514,1,3,2024-08-23,2024-08-23,2024-08-26,2024-08-26,On-Time,3,0
1515,1515,2,3,2024-09-29,2024-09-29,2024-10-02,2024-10-02,On-Time,3,0
1516,1516,7,2,2024-07-04,2024-07-04,2024-07-05,2024-07-09,Delayed,5,4
1517,1517,8,2,2024-09-13,2024-09-13,2024-09-15,2024-09-15,On-Time,2,0
1518,1518,2,5,2024-08-12,2024-08-12,2024-08-16,2024-08-17,Delayed,5,1
1519,1519,7,5,2024-09-20,2024-09-20,2024-09-25,2024-10-01,Delayed,11,6
1520,1520,6,1,2024-07-17,2024-07-17,2024-07-20,2024-08-01,Delayed,15,12
1521,1521,4,1,2024-08-23,2024-08-23,2024-08-25,2024-08-25,On-Time,2,0
1522,1522,7,2,2024-09-02,2024-09-02,2024-09-04,2024-09-06,Delayed,4,2
1523,1523,6,5,2024-08-15,2024-08-15,2024-08-19,2024-08-18,On-Time,3,0
1524,1524,1,2,2024-08-14,2024-08-14,2024-08-16,2024-08-16,On-Time,2,0
1525,1525,3,5,2024-09-19,2024-09-19,2024-09-24,2024-09-23,On-Time,4,0
1526,1526,1,5,2024-09-29,2024-09-29,2024-10-04,2024-10-06,Delayed,7,2
1527,1527,5,1,2024-09-16,2024-09-16,2024-09-18,2024-09-18,On-Time,2,0
