order_id,customer_id,order_date,order_status,vehicle_id,quantity,list_price,discount,net_sales,order_region,dispatch_center_id
1358,1057,2024-05-04,Completed,11,1,69000.0,6367.89,62632.11,Southeast,2
1359,854,2024-06-26,Completed,18,1,82000.0,3224.45,78775.55,Northeast,1
1360,1407,2024-06-23,Completed,15,1,54500.0,3430.31,51069.69,Southeast,2
1361,321,2024-04-28,Completed,3,1,34000.0,1592.64,32407.36,Midwest,7
1362,89,2024-05-13,Completed,15,1,54500.0,2640.66,51859.34,Southwest,4
1363,923,2024-04-16,Completed,5,1,42000.0,2131.45,39868.55,Southeast,2
1364,1199,2024-05-13,Completed,8,1,21500.0,1668.87,19831.13,Southeast,6
1365,151,2024-04-15,Completed,4,1,46500.0,4346.01,42153.99,Southwest,6
1366,1358,2024-06-10,Completed,12,1,84500.0,7807.22,76692.78,Southwest,4
1367,1109,2024-04-20,Completed,13,1,56000.0,4164.88,51835.12,West,8
1368,664,2024-05-03,Completed,11,1,69000.0,4818.82,64181.18,Southeast,6
1369,444,2024-06-26,Completed,4,1,46500.0,2009.45,44490.55,Southwest,4
1370,501,2024-06-28,Completed,7,1,36500.0,2103.19,34396.81,Midwest,3
1371,1386,2024-05-18,Completed,1,1,28500.0,1175.65,27324.35,West,5
1372,428,2024-04-27,Completed,9,1,44000.0,2356.65,41643.35,Southeast,6
1373,1405,2024-06-10,Completed,8,1,21500.0,1726.33,19773.67,Northeast,1
1374,551,2024-04-29,Completed,14,1,48500.0,1820.08,46679.92,Southeast,2
1375,1147,2024-05-11,Completed,7,1,36500.0,2887.89,33612.11,West,8
1376,1531,2024-06-06,Cancelled,15,1,54500.0,5046.65,49453.35,Southwest,4
1377,1031,2024-06-30,Completed,3,1,34000.0,2987.32,31012.68,Southwest,4
1378,736,2024-05-27,Completed,11,1,69000.0,3147.3,65852.7,Southeast,6
1379,559,2024-06-29,Completed,9,1,44000.0,2803.38,41196.62,West,5
1380,817,2024-06-09,Completed,17,1,38500.0,1489.1,37010.9,Southeast,2
1381,1010,2024-04-01,Completed,3,1,34000.0,2506.77,31493.23,Northeast,1
1382,1314,2024-06-28,Returned,13,1,56000.0,3230.08,52769.92,Southeast,6
1383,740,2024-04-18,Completed,5,1,42000.0,2410.16,39589.84,West,5
1384,1418,2024-05-27,Completed,15,1,54500.0,3216.76,51283.24,Southwest,4
1385,461,2024-04-08,Completed,11,2,138000.0,7918.36,130081.64,West,8
1386,105,2024-04-09,Completed,14,1,48500.0,1845.9,46654.1,West,8
1387,1406,2024-06-12,Completed,8,1,21500.0,1659.8,19840.2,Southeast,2
1388,1328,2024-06-17,Completed,14,2,97000.0,7257.22,89742.78,Midwest,3
1389,786,2024-04-22,Completed,14,1,48500.0,3677.63,44822.37,Southwest,6
1390,1393,2024-05-27,Completed,12,1,84500.0,3428.58,81071.42,Northeast,1
1391,1580,2024-05-21,Completed,16,1,23000.0,1643.94,21356.06,West,5
1392,96,2024-05-09,Completed,12,1,84500.0,5598.79,78901.21,Southeast,6
1393,351,2024-05-14,Completed,10,1,78500.0,6206.86,72293.14,Northeast,1
1394,650,2024-05-18,Completed,15,1,54500.0,4316.3,50183.7,Northeast,1
1395,1048,2024-05-23,Completed,12,1,84500.0,6345.84,78154.16,West,5
1396,930,2024-04-07,Completed,15,1,54500.0,2556.79,51943.21,Southwest,4
1397,275,2024-06-03,Completed,1,1,28500.0,2453.67,26046.33,Midwest,3
1398,578,2024-04-09,Completed,14,1,48500.0,3469.25,45030.75,Midwest,7
1399,1398,2024-06-10,Completed,16,1,23000.0,2166.6,20833.4,Southeast,2
1400,371,2024-04-19,Completed,14,1,48500.0,2995.4,45504.6,Northeast,1
1401,1431,2024-05-08,Cancelled,15,1,54500.0,4387.77,50112.23,Northeast,1
1402,437,2024-06-14,Completed,7,1,36500.0,3227.74,33272.26,Southwest,6
1403,511,2024-05-03,Completed,9,1,44000.0,1611.85,42388.15,Southwest,6
1404,839,2024-05-23,Completed,18,1,82000.0,6822.32,75177.68,Southeast,2
1405,476,2024-06-18,Completed,4,1,46500.0,2684.26,43815.74,Northeast,1
1406,1008,2024-06-26,Completed,3,1,34000.0,2285.27,31714.73,Southeast,2
1407,943,2024-04-14,Completed,1,1,28500.0,1838.04,26661.96,Southeast,6
1408,1046,2024-05-15,Completed,7,1,36500.0,2156.43,34343.57,West,8
1409,1072,2024-04-22,Completed,15,1,54500.0,3154.11,51345.89,Midwest,7
1410,1091,2024-04-21,Completed,8,2,43000.0,1597.88,41402.12,Midwest,3
1411,35,2024-04-27,Completed,7,1,36500.0,3177.24,33322.76,Southeast,6
1412,1439,2024-05-25,Completed,11,3,207000.0,9557.01,197442.99,Southeast,6
1413,464,2024-06-01,Completed,17,1,38500.0,2358.43,36141.57,Midwest,3
1414,984,2024-06-21,Completed,4,1,46500.0,4112.57,42387.43,Southwest,4
1415,1446,2024-05-14,Completed,4,1,46500.0,4254.34,42245.66,Southwest,4
1416,522,2024-05-10,Completed,1,1,28500.0,2240.36,26259.64,Midwest,7
1417,601,2024-05-29,Cancelled,3,1,34000.0,2037.76,31962.24,Southwest,4
1418,943,2024-05-22,Completed,8,1,21500.0,1433.16,20066.84,Southeast,6
1419,425,2024-06-03,Completed,4,1,46500.0,2125.0,44375.0,Midwest,3
1420,103,2024-04-21,Completed,11,1,69000.0,4827.31,64172.69,Northeast,1
1421,1336,2024-05-12,Completed,8,3,64500.0,5583.6,58916.4,Southeast,2
1422,508,2024-04-19,Completed,12,1,84500.0,5108.69,79391.31,Southeast,6
1423,405,2024-05-29,Completed,5,1,42000.0,2625.13,39374.87,Midwest,7
1424,1272,2024-06-17,Completed,6,1,31000.0,2381.12,28618.88,Midwest,7
1425,1329,2024-05-14,Completed,13,1,56000.0,2410.25,53589.75,Northeast,1
1426,329,2024-04-29,Completed,5,1,42000.0,3332.45,38667.55,Northeast,1
1427,198,2024-05-21,Completed,3,1,34000.0,2434.93,31565.07,Northeast,1
1428,1362,2024-04-06,Completed,5,1,42000.0,2663.43,39336.57,Northeast,1
1429,353,2024-06-27,Completed,15,1,54500.0,2206.91,52293.09,West,8
1430,46,2024-04-30,Completed,3,1,34000.0,1549.1,32450.9,Northeast,1
1431,518,2024-06-01,Completed,3,1,34000.0,2822.97,31177.03,Southwest,4
1432,234,2024-04-12,Cancelled,5,1,42000.0,3897.35,38102.65,Midwest,7
1433,1277,2024-06-16,Completed,4,2,93000.0,5831.18,87168.82,Midwest,3
1434,1269,2024-04-04,Returned,7,1,36500.0,2377.98,34122.02,Northeast,1
1435,1457,2024-06-17,Completed,2,1,37500.0,2167.15,35332.85,Southwest,6
1436,338,2024-06-25,Completed,18,1,82000.0,6447.14,75552.86,Northeast,1
1437,992,2024-06-29,Completed,3,1,34000.0,1213.14,32786.86,Northeast,1
1438,47,2024-04-04,Completed,15,1,54500.0,5132.06,49367.94,Midwest,7
1439,707,2024-05-31,Completed,2,1,37500.0,3171.85,34328.15,Northeast,1
1440,1357,2024-04-27,Completed,16,1,23000.0,2129.36,20870.64,Northeast,1
1441,1175,2024-04-25,Completed,20,1,62000.0,3580.31,58419.69,Northeast,1
1442,1224,2024-06-17,Completed,13,1,56000.0,3294.64,52705.36,Northeast,1
1443,19,2024-06-27,Completed,15,1,54500.0,3804.09,50695.91,Midwest,3
1444,832,2024-04-04,Completed,6,1,31000.0,2079.2,28920.8,Midwest,7
1445,1010,2024-04-01,Completed,6,1,31000.0,1349.38,29650.62,Northeast,1
1446,231,2024-05-11,Completed,4,1,46500.0,3773.84,42726.16,Southwest,6
1447,1149,2024-05-25,Completed,19,1,49500.0,3359.48,46140.52,West,8
1448,847,2024-05-23,Completed,16,1,23000.0,1518.82,21481.18,Southwest,6
1449,707,2024-04-14,Completed,6,1,31000.0,2154.66,28845.34,Northeast,1
1450,758,2024-05-03,Completed,15,1,54500.0,2490.42,52009.58,Northeast,1
1451,407,2024-04-16,Completed,2,3,112500.0,7423.17,105076.83,Southwest,4
1452,1026,2024-04-23,Completed,6,2,62000.0,4971.38,57028.62,Southwest,4
1453,576,2024-06-20,Completed,20,1,62000.0,5323.07,56676.93,Southwest,6
1454,312,2024-06-22,Completed,9,1,44000.0,1935.57,42064.43,Southwest,6
1455,1087,2024-04-27,Completed,4,1,46500.0,2653.24,43846.76,Southwest,4
1456,1059,2024-05-04,Completed,12,1,84500.0,3125.55,81374.45,Northeast,1
1457,341,2024-06-20,Completed,15,1,54500.0,3457.03,51042.97,Southwest,4
1458,255,2024-05-13,Cancelled,7,1,36500.0,1674.42,34825.58,West,8
1459,1520,2024-04-18,Completed,15,1,54500.0,3463.95,51036.05,Midwest,7
1460,1521,2024-05-24,Completed,3,1,34000.0,2512.66,31487.34,Northeast,1
1461,839,2024-05-11,Completed,7,1,36500.0,2483.76,34016.24,Southeast,6
1462,212,2024-04-02,Completed,20,1,62000.0,3226.0,58774.0,Southeast,6
1463,185,2024-05-09,Completed,14,1,48500.0,4180.28,44319.72,West,5
1464,967,2024-04-22,Completed,12,1,84500.0,7314.89,77185.11,Southeast,2
1465,1148,2024-05-31,Cancelled,3,1,34000.0,2676.67,31323.33,Southwest,6
1466,575,2024-06-13,Completed,5,1,42000.0,2481.35,39518.65,Midwest,3
1467,1120,2024-06-02,Completed,11,1,69000.0,6431.08,62568.92,Southeast,6
1468,248,2024-05-31,Completed,11,3,207000.0,10253.76,196746.24,Southeast,2
1469,1171,2024-04-22,Completed,19,1,49500.0,1911.9,47588.1,Northeast,1
1470,740,2024-06-13,Completed,9,1,44000.0,2622.05,41377.95,West,5
1471,504,2024-04-03,Completed,16,1,23000.0,1522.86,21477.14,Northeast,1
1472,1378,2024-05-01,Completed,15,1,54500.0,3330.58,51169.42,Midwest,7
1473,905,2024-05-14,Completed,2,1,37500.0,2372.0,35128.0,West,8
1474,188,2024-05-15,Completed,11,1,69000.0,5580.92,63419.08,Southeast,2
1475,524,2024-05-20,Completed,6,1,31000.0,2857.64,28142.36,Southwest,6
1476,466,2024-04-06,Completed,7,1,36500.0,2225.07,34274.93,West,5
1477,1297,2024-04-26,Completed,11,1,69000.0,6486.46,62513.54,Southwest,6
1478,1497,2024-05-26,Completed,11,1,69000.0,3884.5,65115.5,West,5
1479,1188,2024-04-24,Completed,4,1,46500.0,1726.11,44773.89,Southwest,6
1480,1354,2024-04-05,Completed,4,1,46500.0,2278.19,44221.81,West,5
1481,26,2024-06-10,Completed,9,1,44000.0,2766.91,41233.09,Northeast,1
1482,1446,2024-05-08,Completed,5,1,42000.0,3566.64,38433.36,Southwest,6
1483,1289,2024-04-27,Cancelled,16,1,23000.0,1078.54,21921.46,Southwest,6
1484,1139,2024-04-17,Completed,4,1,46500.0,3867.28,42632.72,Midwest,7
1485,488,2024-06-28,Completed,4,1,46500.0,3284.38,43215.62,Midwest,7
1486,1509,2024-05-21,Completed,8,1,21500.0,1618.21,19881.79,West,8
1487,506,2024-06-26,Completed,11,1,69000.0,5413.02,63586.98,Southwest,4
1488,87,2024-04-22,Completed,13,1,56000.0,2773.17,53226.83,Northeast,1
1489,1413,2024-04-01,Completed,16,1,23000.0,1199.68,21800.32,Southwest,6
1490,958,2024-04-12,Completed,7,1,36500.0,2110.07,34389.93,Southeast,2
1491,926,2024-08-06,Cancelled,6,1,31000.0,2722.72,28277.28,West,8
1492,620,2024-07-05,Cancelled,18,1,82000.0,13285.4,68714.6,Southeast,2
1493,1548,2024-08-22,Completed,16,1,23000.0,2948.46,20051.54,West,5
1494,1263,2024-07-08,Completed,1,1,28500.0,3162.59,25337.41,Southeast,6
1495,1466,2024-09-01,Completed,5,1,42000.0,4247.03,37752.97,Southwest,6
1496,1173,2024-07-17,Completed,1,1,28500.0,3264.7,25235.3,Southeast,6
1497,959,2024-08-26,Completed,1,1,28500.0,3538.69,24961.31,Midwest,3
1498,1321,2024-09-04,Completed,12,1,84500.0,14077.76,70422.24,West,5
1499,230,2024-09-15,Completed,3,1,34000.0,3275.57,30724.43,Midwest,3
1500,782,2024-08-23,Completed,9,1,44000.0,5688.44,38311.56,West,5
1501,168,2024-07-16,Completed,14,1,48500.0,3873.4,44626.6,Southeast,6
1502,1438,2024-09-29,Completed,11,1,69000.0,10696.8,58303.2,Southwest,4
1503,822,2024-09-30,Completed,1,1,28500.0,3531.02,24968.98,West,8
1504,64,2024-07-14,Completed,2,1,37500.0,4737.53,32762.47,West,8
1505,1164,2024-09-15,Completed,19,1,49500.0,4056.83,45443.17,Northeast,1
1506,167,2024-08-22,Completed,17,1,38500.0,3887.96,34612.04,Northeast,1
1507,1144,2024-09-29,Returned,18,1,82000.0,16904.48,65095.52,Southwest,4
1508,566,2024-07-29,Completed,4,1,46500.0,5095.9,41404.1,West,5
1509,1070,2024-08-30,Completed,18,1,82000.0,11652.64,70347.36,Southeast,2
1510,122,2024-07-05,Completed,20,1,62000.0,6851.9,55148.1,Southwest,4
1511,1318,2024-09-09,Completed,3,1,34000.0,3655.77,30344.23,Southeast,2
1512,309,2024-07-08,Completed,4,1,46500.0,5693.59,40806.41,Southwest,6
1513,1593,2024-09-20,Completed,18,1,82000.0,10613.46,71386.54,Northeast,1
1514,1590,2024-08-21,Completed,4,1,46500.0,6114.08,40385.92,Northeast,1
1515,210,2024-09-27,Completed,9,1,44000.0,3400.69,40599.31,Southeast,2
1516,1516,2024-07-02,Completed,6,1,31000.0,4015.15,26984.85,Midwest,7
1517,998,2024-09-12,Completed,6,1,31000.0,3456.6,27543.4,West,8
1518,1382,2024-08-10,Completed,18,1,82000.0,12177.72,69822.28,Southeast,2
1519,962,2024-09-19,Completed,20,1,62000.0,7150.94,54849.06,Midwest,7
1520,793,2024-07-16,Completed,5,1,42000.0,5087.19,36912.81,Southeast,6
1521,1218,2024-08-21,Completed,18,1,82000.0,16554.18,65445.82,Southwest,4
1522,605,2024-09-01,Completed,1,1,28500.0,2245.07,26254.93,Midwest,7
1523,70,2024-08-13,Completed,1,1,28500.0,2686.46,25813.54,Southwest,6
1524,17,2024-08-13,Completed,12,1,84500.0,17354.21,67145.79,Northeast,1
1525,634,2024-09-18,Completed,3,1,34000.0,4030.23,29969.77,Midwest,3
1526,154,2024-09-28,Completed,1,2,57000.0,7036.46,49963.54,Northeast,1
1527,310,2024-09-14,Completed,14,1,48500.0,4521.37,43978.63,West,5
1528,1159,2024-09-01,Completed,17,1,38500.0,3074.17,35425.83,Northeast,1
1529,1546,2024-09-05,Completed,17,3,115500.0,13369.92,102130.08,West,8
1530,1092,2024-09-03,Completed,15,1,54500.0,7331.8,47168.2,Southwest,4
1531,1079,2024-07-09,Completed,14,1,48500.0,5841.03,42658.97,Southwest,6
1532,969,2024-07-21,Completed,14,1,48500.0,4742.4,43757.6,Southeast,2
1533,834,2024-08-27,Completed,12,1,84500.0,11550.69,72949.31,West,5
1534,1342,2024-09-29,Completed,1,1,28500.0,3576.29,24923.71,Southwest,4
1535,729,2024-08-05,Completed,3,1,34000.0,4158.45,29841.55,West,8
1536,743,2024-08-31,Completed,8,1,21500.0,1905.44,19594.56,Northeast,1
1537,1297,2024-07-06,Completed,5,1,42000.0,3892.12,38107.88,Southwest,6
1538,1456,2024-09-04,Completed,5,1,42000.0,3441.32,38558.68,Southeast,2
1539,93,2024-08-06,Completed,19,1,49500.0,4338.15,45161.85,Midwest,3
1540,424,2024-07-02,Completed,4,1,46500.0,6223.26,40276.74,Southeast,2
1541,216,2024-07-03,Cancelled,12,1,84500.0,11769.35,72730.65,Southeast,6
1542,1321,2024-07-24,Completed,11,1,69000.0,10723.64,58276.36,West,8
1543,1227,2024-09-29,Completed,4,1,46500.0,5860.36,40639.64,Midwest,7
1544,67,2024-09-23,Returned,9,1,44000.0,4733.73,39266.27,Northeast,1
1545,1152,2024-09-13,Completed,3,1,34000.0,4521.84,29478.16,Midwest,7
1546,181,2024-08-29,Completed,9,1,44000.0,5167.85,38832.15,West,5
1547,741,2024-09-13,Completed,18,1,82000.0,15725.91,66274.09,Northeast,1
1548,1389,2024-08-22,Completed,19,1,49500.0,5187.24,44312.76,Southeast,6
1549,1360,2024-07-10,Completed,8,1,21500.0,2900.46,18599.54,Midwest,7
1550,1392,2024-07-17,Completed,16,1,23000.0,2897.34,20102.66,Midwest,3
1551,1535,2024-08-09,Completed,4,1,46500.0,6198.88,40301.12,Midwest,3
1552,200,2024-09-06,Completed,16,1,23000.0,2255.57,20744.43,Southwest,6
1553,55,2024-07-29,Completed,13,1,56000.0,5726.08,50273.92,Northeast,1
1554,939,2024-07-16,Completed,4,1,46500.0,4339.99,42160.01,Midwest,3
1555,1542,2024-07-14,Completed,13,1,56000.0,5416.02,50583.98,Midwest,3
1556,956,2024-09-25,Completed,14,1,48500.0,4235.8,44264.2,Southwest,6
1557,1239,2024-09-06,Completed,16,1,23000.0,2001.64,20998.36,Northeast,1
1558,115,2024-08-05,Completed,8,1,21500.0,1806.49,19693.51,West,8
1559,794,2024-08-26,Completed,8,1,21500.0,1946.98,19553.02,West,8
1560,1327,2024-08-02,Completed,2,1,37500.0,4425.53,33074.47,Southeast,2
1561,1074,2024-09-25,Completed,12,1,84500.0,12080.87,72419.13,West,8
1562,768,2024-08-31,Completed,5,1,42000.0,3694.1,38305.9,West,8
1563,1517,2024-08-18,Completed,17,1,38500.0,2986.6,35513.4,Southeast,2
1564,792,2024-08-05,Completed,4,1,46500.0,5749.63,40750.37,West,5
1565,1191,2024-09-07,Completed,7,1,36500.0,3180.08,33319.92,Midwest,7
1566,995,2024-08-01,Completed,4,1,46500.0,5674.28,40825.72,Southwest,6
1567,44,2024-07-07,Completed,6,1,31000.0,3493.61,27506.39,Northeast,1
1568,946,2024-08-03,Completed,9,1,44000.0,4973.36,39026.64,West,5
1569,1446,2024-09-22,Completed,9,2,88000.0,7710.78,80289.22,Southwest,6
1570,887,2024-09-06,Completed,15,1,54500.0,4285.21,50214.79,Southwest,4
1571,27,2024-07-17,Cancelled,12,1,84500.0,15962.95,68537.05,Midwest,3
1572,1035,2024-08-12,Completed,1,1,28500.0,2974.17,25525.83,Southeast,2
1573,1560,2024-08-28,Completed,10,1,78500.0,13453.64,65046.36,Southwest,4
1574,1390,2024-09-23,Completed,1,1,28500.0,2635.2,25864.8,Midwest,3
1575,1037,2024-08-27,Completed,4,1,46500.0,5337.88,41162.12,Midwest,7
1576,548,2024-08-04,Completed,18,1,82000.0,14301.55,67698.45,Midwest,3
1577,1280,2024-07-20,Completed,2,1,37500.0,3091.95,34408.05,Northeast,1
1578,339,2024-07-03,Cancelled,19,1,49500.0,4776.4,44723.6,West,8
1579,241,2024-09-15,Completed,12,1,84500.0,13799.25,70700.75,Southeast,2
1580,441,2024-09-19,Completed,3,1,34000.0,3689.19,30310.81,Southeast,2
1581,943,2024-09-05,Completed,4,1,46500.0,5668.62,40831.38,Southeast,2
1582,995,2024-08-15,Completed,12,1,84500.0,16188.1,68311.9,Southwest,4
1583,385,2024-09-07,Completed,15,1,54500.0,6933.51,47566.49,Midwest,7
1584,957,2024-08-16,Completed,14,1,48500.0,5889.86,42610.14,Southwest,4
1585,537,2024-08-12,Completed,17,1,38500.0,3935.04,34564.96,Northeast,1
1586,279,2024-07-04,Completed,9,1,44000.0,4060.6,39939.4,Southeast,2
1587,1585,2024-09-15,Completed,12,2,169000.0,31601.1,137398.9,Southeast,2
1588,1010,2024-09-19,Completed,9,1,44000.0,4282.35,39717.65,Northeast,1
1589,1261,2024-08-31,Completed,2,1,37500.0,2850.81,34649.19,Southeast,6
1590,1474,2024-08-29,Completed,4,1,46500.0,4704.99,41795.01,Southeast,6
1591,883,2024-07-22,Completed,13,1,56000.0,6858.55,49141.45,Midwest,3
1592,232,2024-08-06,Completed,4,3,139500.0,11326.44,128173.56,West,5
1593,689,2024-08-15,Completed,19,1,49500.0,4792.19,44707.81,West,5
1594,1566,2024-09-28,Completed,7,1,36500.0,3852.15,32647.85,Midwest,7
1595,1013,2024-09-30,Completed,19,1,49500.0,5733.56,43766.44,West,5
1596,141,2024-09-26,Cancelled,7,3,109500.0,11651.97,97848.03,Southwest,6
1597,857,2024-09-09,Completed,6,1,31000.0,2705.57,28294.43,Southwest,6
1598,88,2024-08-01,Completed,1,1,28500.0,3281.68,25218.32,Midwest,7
1599,581,2024-07-28,Completed,19,1,49500.0,5048.39,44451.61,Midwest,7
1600,613,2024-07-02,Completed,9,1,44000.0,3544.74,40455.26,Midwest,7
1601,843,2024-08-09,Completed,18,1,82000.0,12629.35,69370.65,Southeast,6
1602,620,2024-08-26,Completed,9,1,44000.0,4908.77,39091.23,Southeast,6
1603,686,2024-09-11,Completed,5,1,42000.0,5192.14,36807.86,West,8
1604,1195,2024-09-19,Completed,18,1,82000.0,16689.68,65310.32,Northeast,1
1605,373,2024-09-23,Completed,5,1,42000.0,4602.88,37397.12,Southeast,2
1606,1585,2024-08-29,Completed,13,1,56000.0,6469.65,49530.35,Southeast,6
1607,672,2024-08-03,Completed,19,1,49500.0,4856.08,44643.92,Southeast,6
1608,1387,2024-09-03,Completed,1,1,28500.0,2230.03,26269.97,Southeast,2
1609,340,2024-09-16,Completed,15,1,54500.0,4206.6,50293.4,Northeast,1
1610,908,2024-07-20,Completed,9,1,44000.0,4503.61,39496.39,Northeast,1
1611,1347,2024-08-14,Completed,1,1,28500.0,2719.47,25780.53,Midwest,3
1612,1454,2024-07-24,Completed,19,1,49500.0,5199.59,44300.41,Southeast,6
1613,1501,2024-07-27,Completed,2,1,37500.0,4882.71,32617.29,Northeast,1
1614,1341,2024-08-04,Completed,16,1,23000.0,2992.26,20007.74,West,8
1615,1271,2024-07-24,Completed,4,1,46500.0,5724.45,40775.55,Northeast,1
1616,23,2024-08-16,Completed,12,1,84500.0,13500.26,70999.74,West,8
1617,490,2024-08-06,Completed,5,1,42000.0,3260.19,38739.81,Northeast,1
1618,848,2024-07-06,Completed,20,1,62000.0,5913.88,56086.12,West,5
1619,830,2024-07-07,Completed,8,1,21500.0,1686.6,19813.4,Southwest,6
1620,654,2024-08-24,Completed,8,1,21500.0,1710.56,19789.44,Midwest,3
1621,385,2024-08-16,Completed,11,1,69000.0,10807.38,58192.62,Midwest,7
1622,115,2024-08-12,Completed,19,1,49500.0,5440.09,44059.91,West,5
1623,678,2024-09-19,Completed,4,1,46500.0,5087.67,41412.33,Southeast,2
1624,1596,2024-09-08,Completed,2,2,75000.0,8355.56,66644.44,Northeast,1
1625,1434,2024-09-29,Completed,5,1,42000.0,4322.96,37677.04,Southwest,4
1626,22,2024-07-13,Completed,9,1,44000.0,4463.81,39536.19,Northeast,1
1627,1105,2024-08-30,Completed,8,1,21500.0,2295.15,19204.85,West,8
1628,1586,2024-07-31,Cancelled,11,1,69000.0,9997.37,59002.63,West,8
1629,1000,2024-09-09,Completed,12,1,84500.0,16032.46,68467.54,Midwest,3
1630,685,2024-07-20,Completed,11,1,69000.0,12808.34,56191.66,Midwest,7
1631,227,2024-08-24,Completed,12,1,84500.0,15256.76,69243.24,West,8
1632,452,2024-09-16,Completed,7,1,36500.0,2744.57,33755.43,Midwest,7
1633,279,2024-07-07,Completed,16,1,23000.0,2677.61,20322.39,Southeast,2
1634,951,2024-08-05,Completed,3,1,34000.0,3336.82,30663.18,Southwest,4
1635,1302,2024-09-01,Completed,5,1,42000.0,4648.46,37351.54,Midwest,3
1636,1513,2024-08-21,Completed,10,1,78500.0,14925.51,63574.49,Northeast,1
1637,1480,2024-08-04,Completed,13,1,56000.0,4835.5,51164.5,West,5
1638,489,2024-09-02,Completed,12,1,84500.0,16170.57,68329.43,Northeast,1
1639,1253,2024-08-14,Completed,7,1,36500.0,2872.36,33627.64,Southeast,6
1640,1179,2024-08-23,Completed,7,1,36500.0,3199.19,33300.81,Northeast,1
1641,978,2024-09-06,Completed,5,2,84000.0,10549.24,73450.76,West,5
1642,125,2024-07-16,Completed,12,1,84500.0,13752.03,70747.97,Southwest,4
1643,943,2024-07-11,Completed,17,1,38500.0,3884.27,34615.73,Southeast,2
1644,988,2024-08-10,Completed,14,1,48500.0,5077.8,43422.2,Southwest,4
1645,1030,2024-07-27,Completed,3,2,68000.0,5380.34,62619.66,Northeast,1
1646,386,2024-07-05,Completed,13,1,56000.0,6187.52,49812.48,Northeast,1
1647,944,2024-09-07,Completed,1,1,28500.0,3516.76,24983.24,Northeast,1
1648,139,2024-07-08,Completed,5,1,42000.0,5312.43,36687.57,Southeast,6
1649,1035,2024-07-01,Completed,18,1,82000.0,15763.32,66236.68,Southeast,2
1650,1030,2024-07-27,Completed,3,2,68000.0,5511.04,62488.96,Northeast,1
1651,1408,2024-08-06,Completed,6,1,31000.0,3039.89,27960.11,Northeast,1
1652,798,2024-08-13,Completed,13,1,56000.0,6537.78,49462.22,Midwest,3
1653,128,2024-08-05,Completed,18,1,82000.0,16410.09,65589.91,Southwest,6
1654,1585,2024-07-07,Completed,13,1,56000.0,4838.02,51161.98,Southeast,6
1655,86,2024-07-09,Completed,20,1,62000.0,5905.26,56094.74,Southeast,2
1656,1224,2024-07-02,Completed,3,1,34000.0,3220.63,30779.37,Northeast,1
1657,1442,2024-07-22,Completed,6,1,31000.0,3697.17,27302.83,Southwest,4
1658,1245,2024-09-12,Completed,6,1,31000.0,2535.0,28465.0,West,5
1659,583,2024-07-25,Completed,6,1,31000.0,3091.67,27908.33,Southeast,2
1660,630,2024-09-21,Completed,20,1,62000.0,6560.18,55439.82,West,8
1661,1369,2024-07-16,Completed,11,1,69000.0,14492.16,54507.84,Southeast,6
1662,667,2024-09-22,Completed,5,1,42000.0,3496.23,38503.77,Midwest,7
1663,516,2024-07-17,Completed,7,1,36500.0,4801.95,31698.05,Midwest,3
1664,918,2024-08-26,Completed,9,1,44000.0,3378.24,40621.76,West,5
1665,1023,2024-08-08,Completed,16,1,23000.0,2916.3,20083.7,Southeast,6
1666,1189,2024-09-28,Completed,3,1,34000.0,2588.09,31411.91,Southeast,6
1667,1365,2024-07-09,Completed,20,1,62000.0,6854.51,55145.49,Southwest,4
1668,1130,2024-09-28,Completed,6,1,31000.0,3803.77,27196.23,Southeast,2
1669,82,2024-09-05,Completed,8,1,21500.0,2066.94,19433.06,Northeast,1
1670,1215,2024-08-24,Completed,4,1,46500.0,3713.14,42786.86,Midwest,3
1671,881,2024-09-22,Completed,18,1,82000.0,14683.56,67316.44,Northeast,1
1672,487,2024-07-17,Completed,10,1,78500.0,10103.21,68396.79,Southwest,4
1673,690,2024-08-17,Completed,3,1,34000.0,4216.95,29783.05,Midwest,3
1674,1442,2024-07-15,Completed,19,1,49500.0,4008.02,45491.98,Southwest,6
1675,248,2024-09-16,Completed,3,2,68000.0,7104.24,60895.76,Southeast,2
1676,407,2024-07-06,Completed,17,3,115500.0,9857.85,105642.15,Southwest,4
1677,1397,2024-09-25,Completed,11,1,69000.0,14200.77,54799.23,Southeast,2
1678,422,2024-07-10,Completed,8,1,21500.0,2890.29,18609.71,Northeast,1
1679,1191,2024-08-12,Completed,18,1,82000.0,12829.21,69170.79,Midwest,3
1680,156,2024-07-06,Completed,9,1,44000.0,3362.66,40637.34,Southeast,2
1681,1314,2024-08-30,Completed,7,1,36500.0,3139.84,33360.16,Southeast,6
1682,629,2024-07-28,Completed,5,1,42000.0,3413.27,38586.73,Southwest,4
1683,684,2024-07-15,Completed,15,1,54500.0,5955.4,48544.6,Northeast,1
1684,1002,2024-07-17,Completed,6,1,31000.0,3777.85,27222.15,Midwest,7
1685,952,2024-07-28,Completed,3,3,102000.0,8954.07,93045.93,Midwest,3
1686,1138,2024-07-29,Completed,5,1,42000.0,4010.79,37989.21,Midwest,3
1687,83,2024-08-09,Completed,8,1,21500.0,2420.53,19079.47,Southeast,6
1688,1476,2024-07-31,Completed,6,1,31000.0,2843.81,28156.19,Midwest,3
1689,862,2024-07-30,Completed,18,1,82000.0,12676.45,69323.55,Midwest,3
